cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,compressive_strength,w_c,binder,w_b,agg_ratio
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56,61.45989064,0.40568475452196384,501.0,0.313373253493014,0.9008528784648188
355.0,19.0,97.0,145.0,13.13,967.0,871.0,28,44.02993736,0.4084507042253521,471.0,0.3078556263269639,0.9007238883143743
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28,55.45455468,0.4084507042253521,471.0,0.3078556263269639,0.9007238883143743
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28,55.55108132,0.42769857433808556,640.0,0.328125,0.7925170068027211
491.0,26.0,123.0,201.0,3.93,822.0,699.0,28,57.915983999999995,0.4093686354378819,640.0,0.3140625,0.8503649635036497
491.0,26.0,123.0,210.0,3.93,882.0,699.0,3,25.60910856945864,0.42769857433808556,640.0,0.328125,0.7925170068027211
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7,33.488834284729315,0.42769857433808556,640.0,0.328125,0.7925170068027211
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56,59.590425715270676,0.42769857433808556,640.0,0.328125,0.7925170068027211
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3,29.54897143054136,0.4093686354378819,640.0,0.3140625,0.8503649635036497
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7,37.92118,0.4093686354378819,640.0,0.3140625,0.8503649635036497
491.0,26.0,123.0,201.0,3.93,822.0,699.0,56,61.85584685418796,0.4093686354378819,640.0,0.3140625,0.8503649635036497
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28,62.052839999999996,0.419811320754717,578.0,0.3079584775086505,0.9124087591240876
424.0,22.0,132.0,178.0,8.48,882.0,750.0,3,32.01138571527068,0.419811320754717,578.0,0.3079584775086505,0.8503401360544217
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28,72.09850532,0.39622641509433965,578.0,0.2906574394463668,0.9124087591240876
424.0,22.0,132.0,178.0,8.48,822.0,750.0,7,39.004642284729314,0.419811320754717,578.0,0.3079584775086505,0.9124087591240876
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56,65.69721314581203,0.419811320754717,578.0,0.3079584775086505,0.9124087591240876
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3,32.109882284729316,0.39622641509433965,578.0,0.2906574394463668,0.9124087591240876
424.0,22.0,132.0,168.0,8.92,822.0,750.0,7,40.28509771527068,0.39622641509433965,578.0,0.2906574394463668,0.9124087591240876
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56,74.3649114581204,0.39622641509433965,578.0,0.2906574394463668,0.9124087591240876
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28,21.96670536,1.0198019801980198,354.0,0.5819209039548022,0.8503184713375797
202.0,11.0,141.0,206.0,1.72,942.0,801.0,3,9.84965714581204,1.0198019801980198,354.0,0.5819209039548022,0.8503184713375797
202.0,11.0,141.0,206.0,1.72,942.0,801.0,7,15.069975430541358,1.0198019801980198,354.0,0.5819209039548022,0.8503184713375797
202.0,11.0,141.0,206.0,1.72,942.0,801.0,56,23.24519085418796,1.0198019801980198,354.0,0.5819209039548022,0.8503184713375797
284.0,15.0,141.0,179.0,5.46,842.0,801.0,28,43.733462679999995,0.6302816901408451,440.0,0.4068181818181818,0.9513064133016627
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3,13.395533715270679,0.6302816901408451,440.0,0.4068181818181818,0.9513064133016627
284.0,15.0,141.0,179.0,5.46,842.0,801.0,7,24.13166,0.6302816901408451,440.0,0.4068181818181818,0.9513064133016627
284.0,15.0,141.0,179.0,5.46,842.0,801.0,56,44.520450284729314,0.6302816901408451,440.0,0.4068181818181818,0.9513064133016627
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28,62.935369279999996,0.42896935933147634,519.0,0.29672447013487474,0.8503184713375797
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28,59.494884039999995,0.42896935933147634,519.0,0.29672447013487474,0.8503184713375797
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3,25.11662571527068,0.42896935933147634,519.0,0.29672447013487474,0.8503184713375797
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3,23.639177145812038,0.42896935933147634,519.0,0.29672447013487474,0.8503184713375797
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7,35.75425543054136,0.42896935933147634,519.0,0.29672447013487474,0.8503184713375797
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7,38.610656,0.42896935933147634,519.0,0.29672447013487474,0.8503184713375797
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56,68.75060685418796,0.42896935933147634,519.0,0.29672447013487474,0.8503184713375797
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56,66.78067543054136,0.42896935933147634,519.0,0.29672447013487474,0.8503184713375797
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28,23.84897484,0.5,436.0,0.5,0.8584208015267176
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.068218236,0.6643598615916955,289.0,0.6643598615916955,0.9803985983355233
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,11.654902304,0.6643598615916955,289.0,0.6643598615916955,0.9803985983355233
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,19.199148695999998,0.48854961832061067,393.0,0.48854961832061067,0.8352115670848395
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,48.846616696,0.48854961832061067,393.0,0.48854961832061067,0.8352115670848395
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.604880392,0.48854961832061067,393.0,0.48854961832061067,0.8352115670848395
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,43.942373908,0.4,480.0,0.4,0.760734885708182
480.0,0.0,0.0,192.0,0.0,936.2,712.2,7,34.569637164,0.4,480.0,0.4,0.760734885708182
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,54.315540328,0.4,480.0,0.4,0.760734885708182
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,24.404692496,0.4,480.0,0.4,0.760734885708182
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,15.615941924,0.5765765765765766,333.0,0.5765765765765766,0.9048539518900344
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,21.859147104,0.7529411764705882,255.0,0.7529411764705882,1.062036412677006
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,10.222171176,0.7529411764705882,255.0,0.7529411764705882,1.062036412677006
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.596896395999998,0.6643598615916955,289.0,0.6643598615916955,0.9803985983355233
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,18.746162964,0.7529411764705882,255.0,0.7529411764705882,1.062036412677006
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,31.966865263999996,0.5765765765765766,333.0,0.5765765765765766,0.9048539518900344
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,23.404952295999998,0.5765765765765766,333.0,0.5765765765765766,0.9048539518900344
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,25.573354316,0.6643598615916955,289.0,0.6643598615916955,0.9803985983355233
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,41.680203152,0.5765765765765766,333.0,0.5765765765765766,0.9048539518900344
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,27.742445811999996,0.48854961832061067,393.0,0.48854961832061067,0.8352115670848395
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,8.204074924,0.7529411764705882,255.0,0.7529411764705882,1.062036412677006
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7,9.617500724000001,1.1693954659949621,397.0,0.46775818639798483,0.7056505862002691
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,15.691094808,0.7795969773299748,397.0,0.46775818639798483,0.7056505862002691
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,27.935499091999997,1.0208905992303463,454.70000000000005,0.40840114361117213,0.7055511655472145
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,32.626693796000005,0.9596899224806201,483.7,0.3839156501964027,0.7055700260468843
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,17.236210524,0.7268101761252446,425.8,0.4361202442461249,0.7055328268069355
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,19.765208492,0.6807184750733137,454.70000000000005,0.40840114361117213,0.7055511655472145
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,25.745033839999998,0.8410326086956521,368.0,0.5046195652173913,0.7054976303317535
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.082437432,0.46775818639798483,397.0,0.46775818639798483,0.7056505862002691
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.065470304,0.48549019607843136,382.5,0.48549019607843136,0.7055735827447986
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,21.819846971999997,0.8813478879924063,526.8,0.35250569476082005,0.7055271238485158
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,21.066249704,1.1693954659949621,397.0,0.46775818639798483,0.7056505862002691
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.843728804,0.627789046653144,295.8,0.627789046653144,0.7048744731537474
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.051670812,0.7268101761252446,425.8,0.4361202442461249,0.7055328268069355
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,11.957582268,0.9125307125307125,339.2,0.5474646226415094,0.7055380040884593
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,25.447869684,0.46775818639798483,397.0,0.46775818639798483,0.7056505862002691
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.489328168,0.4868904037755637,381.4,0.4868904037755637,0.7100307803729857
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28,25.216895223999998,0.627789046653144,295.8,0.627789046653144,0.7048744731537474
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,39.699338604,0.8144736842105262,570.1,0.3257323276618137,0.7054823184766688
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,13.089012384,0.8410326086956521,368.0,0.5046195652173913,0.7054976303317535
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,38.70028788,0.5874723188864283,526.8,0.35250569476082005,0.7055271238485158
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,7.507014687999999,1.3684598378776713,339.2,0.5474646226415094,0.7055380040884593
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,17.576122192,0.7799244015119697,238.1,0.7799244015119697,0.7054880228816589
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,21.179323768,0.5474646226415094,339.2,0.5474646226415094,0.705480733258511
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,18.19871902,1.3684598378776713,339.2,0.5474646226415094,0.7055380040884593
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,17.200357771999997,0.9596899224806201,483.7,0.3839156501964027,0.7055700260468843
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,22.629981272,0.9125307125307125,339.2,0.5474646226415094,0.7055380040884593
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,21.859147104,0.6399035148173673,483.7,0.3839156501964027,0.7055700260468843
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7,12.37264682,1.0208905992303463,454.70000000000005,0.40840114361117213,0.7055511655472145
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,25.726417988,1.0904286553141513,325.8,0.5699815837937384,0.7055328268069355
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,37.813621743999995,0.8813478879924063,526.8,0.35250569476082005,0.7055271238485158
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7,21.917063088,0.8144736842105262,570.1,0.3257323276618137,0.7054823184766688
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,33.0431373,0.6399035148173673,483.7,0.3839156501964027,0.7055700260468843
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,14.54104884,0.4868904037755637,381.4,0.4868904037755637,0.7100307803729857
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,26.91369566,0.7795969773299748,397.0,0.46775818639798483,0.7056505862002691
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7,7.995853172,0.9973147153598282,310.29999999999995,0.5984531098936513,0.7054642791212847
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.899986092,0.5474646226415094,339.2,0.5474646226415094,0.705480733258511
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,10.335934715999999,0.7799244015119697,238.1,0.7799244015119697,0.7054880228816589
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,19.765208492,0.7354455445544554,252.5,0.7354455445544554,0.7055595537963296
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.437857324,0.48549019607843136,382.5,0.48549019607843136,0.7055735827447986
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,11.483912255999998,0.7354455445544554,252.5,0.7354455445544554,0.7055595537963296
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7,24.437787344,0.5874723188864283,526.8,0.35250569476082005,0.7055271238485158
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,17.596806471999997,0.9973147153598282,310.29999999999995,0.5984531098936513,0.7054642791212847
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,10.730314988,1.0904286553141513,325.8,0.5699815837937384,0.7055328268069355
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,31.38150014,0.6807184750733137,454.70000000000005,0.40840114361117213,0.7055511655472145
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,13.22414968,0.5811209439528023,339.0,0.5811209439528023,0.8068181818181818
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,20.96696516,0.5811209439528023,339.0,0.5811209439528023,0.8068181818181818
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,27.04124872,0.5811209439528023,339.0,0.5811209439528023,0.8068181818181818
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,32.039949719999996,0.5811209439528023,339.0,0.5811209439528023,0.8068181818181818
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,35.17017076,0.5811209439528023,339.0,0.5811209439528023,0.8068181818181818
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.467284879999999,0.8220338983050848,236.0,0.8220338983050848,0.9142561983471075
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,12.83804312,0.8220338983050848,236.0,0.8220338983050848,0.9142561983471075
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,18.415903959999998,0.8220338983050848,236.0,0.8220338983050848,0.9142561983471075
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,21.946021079999998,0.8220338983050848,236.0,0.8220338983050848,0.9142561983471075
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,21.26343984,0.6895306859205776,277.0,0.6895306859205776,0.8842975206611571
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,25.965666159999998,0.6895306859205776,277.0,0.6895306859205776,0.8842975206611571
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,11.36256448,0.6895306859205776,277.0,0.6895306859205776,0.8842975206611571
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,31.25394708,0.6895306859205776,277.0,0.6895306859205776,0.8842975206611571
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.307926,0.7795275590551181,254.0,0.7795275590551181,0.8915289256198347
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,26.94472208,0.7795275590551181,254.0,0.7795275590551181,0.8915289256198347
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,12.541568439999999,0.6286644951140065,307.0,0.6286644951140065,0.8388429752066116
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.53077668,0.6286644951140065,307.0,0.6286644951140065,0.8388429752066116
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,32.922478999999996,0.6286644951140065,307.0,0.6286644951140065,0.8388429752066116
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7,9.99050724,0.8177966101694916,236.0,0.8177966101694916,0.9142561983471075
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.8393421199999995,0.9,200.0,0.9,0.7511111111111111
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.24509376,0.9,200.0,0.9,0.7511111111111111
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.169511199999999,0.8044444444444444,225.0,0.8044444444444444,0.7484276729559748
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,17.3403214,0.8044444444444444,225.0,0.8044444444444444,0.7484276729559748
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,17.54026944,0.5661538461538461,325.0,0.5661538461538461,0.7365945437441204
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,30.57136584,0.5661538461538461,325.0,0.5661538461538461,0.7365945437441204
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7,14.2032056,0.6654545454545454,275.0,0.6654545454545454,0.7426470588235294
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,24.49708228,0.6654545454545454,275.0,0.6654545454545454,0.7426470588235294
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.575262839999999,0.6133333333333333,300.0,0.6133333333333333,0.7395348837209302
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.848195439999998,0.6133333333333333,300.0,0.6133333333333333,0.7395348837209302
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,26.0621928,0.496,375.0,0.496,0.7302504816955684
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.21075992,0.496,375.0,0.496,0.7302504816955684
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,43.69898888,0.4675,400.0,0.4675,0.7268292682926829
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,30.143890719999998,0.4675,400.0,0.4675,0.7268292682926829
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,12.73462172,0.728,250.0,0.728,0.7454545454545455
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,20.87043852,0.728,250.0,0.728,0.7454545454545455
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,20.27748916,0.5314285714285715,350.0,0.5314285714285715,0.7333333333333333
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,34.29453624,0.5314285714285715,350.0,0.5314285714285715,0.7333333333333333
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,19.539060364,1.0,508.8,0.3999606918238994,0.653933983807349
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,47.714497103999996,0.8133493205435652,417.0,0.4880095923261391,0.7100040916530278
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,43.377003588,1.2229299363057324,393.0,0.48854961832061067,0.8351507376523413
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,29.89223198,1.4401981599433828,353.3,0.5759977356354373,0.7702202099197366
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,6.902344236,1.2200239808153477,417.0,0.4880095923261391,0.7099220992209923
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90,33.192064116000005,1.6598694942903753,306.5,0.6639477977161501,0.8350031308703819
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,4.9035533120000006,1.10657966286025,306.5,0.6639477977161501,0.8340283569641367
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,4.565020596,1.8823529411764706,255.0,0.7529411764705882,1.0620067643742954
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.460969728000002,1.8823529411764706,255.0,0.7529411764705882,1.0620067643742954
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,24.290928956,1.6598694942903753,306.5,0.6639477977161501,0.8350031308703819
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,33.947729812,1.2200239808153477,417.0,0.4880095923261391,0.7099220992209923
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,11.414275179999999,0.96,333.0,0.5765765765765766,0.8350942614460328
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,20.593958644,1.8790397045244691,270.7,0.7517547100110824,0.9049243231720315
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,25.893960655999997,0.6665574844415328,508.8,0.3999606918238994,0.6536150818313653
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.231713971999998,1.8790397045244691,270.7,0.7517547100110824,0.9049243231720315
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,31.023662096000002,1.6551724137931034,289.0,0.6643598615916955,0.9803253462299407
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,10.3938507,1.4401981599433828,353.3,0.5759977356354373,0.7702202099197366
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,33.664355176,1.2229299363057324,393.0,0.48854961832061067,0.8351507376523413
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,27.874825204,1.443609022556391,333.0,0.5765765765765766,0.9048954065128316
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7,19.35014394,0.8133493205435652,417.0,0.4880095923261391,0.7100040916530278
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,11.392211948,1.1098265895953756,289.0,0.6643598615916955,0.9049429657794676
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,12.788400847999998,1.0,480.0,0.4,0.7701656270165628
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,39.321505756,1.0,480.0,0.4,0.7701656270165628
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,4.782205536,1.2549019607843137,255.0,0.7529411764705882,1.0620495495495497
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,16.10960674,0.6666666666666666,480.0,0.4,0.7701716738197424
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.377003588,0.6665574844415328,508.8,0.3999606918238994,0.6536150818313653
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,20.416073836,0.8135593220338984,393.0,0.48854961832061067,0.770203578038248
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,6.940954892,1.1098265895953756,289.0,0.6643598615916955,0.9049429657794676
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,15.030576799999999,0.9599056603773585,353.3,0.5759977356354373,0.7704951715635916
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,13.565440299999999,0.8135593220338984,393.0,0.48854961832061067,0.770203578038248
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,32.53292506,1.10657966286025,306.5,0.6639477977161501,0.8340283569641367
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,15.748321315999998,1.2200239808153477,417.0,0.4880095923261391,0.7099220992209923
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,7.675936308,1.8823529411764706,255.0,0.7529411764705882,1.0620067643742954
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,38.804398756000005,0.6666666666666666,480.0,0.4,0.7701716738197424
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,33.003837168,0.9599056603773585,353.3,0.5759977356354373,0.7704951715635916
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,17.275510655999998,1.8823529411764706,255.0,0.7529411764705882,1.0620067643742954
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,24.281965768,1.1098265895953756,289.0,0.6643598615916955,0.9049429657794676
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,24.046164976,1.10657966286025,306.5,0.6639477977161501,0.8340283569641367
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,36.588422892,1.443609022556391,333.0,0.5765765765765766,0.9048954065128316
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,50.732333556,1.0,480.0,0.4,0.7701656270165628
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.664035367999999,1.443609022556391,333.0,0.5765765765765766,0.9048954065128316
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,14.143910664,0.6665574844415328,508.8,0.3999606918238994,0.6536150818313653
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.782065751999994,0.8135593220338984,393.0,0.48854961832061067,0.770203578038248
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.331807832,1.8790397045244691,270.7,0.7517547100110824,0.9049243231720315
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,16.889404096,1.2229299363057324,393.0,0.48854961832061067,0.8351507376523413
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.523542168,0.6666666666666666,480.0,0.4,0.7701716738197424
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.8085755,0.9599056603773585,353.3,0.5759977356354373,0.7704951715635916
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.700028079999996,0.9599056603773585,353.3,0.5759977356354373,0.7704951715635916
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96429718,1.2549019607843137,255.0,0.7529411764705882,1.0620495495495497
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.88455782,0.8135593220338984,393.0,0.48854961832061067,0.770203578038248
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,22.347985588,1.6551724137931034,289.0,0.6643598615916955,0.9803253462299407
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.787541496,1.10657966286025,306.5,0.6639477977161501,0.8340283569641367
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.723510152,1.8790397045244691,270.7,0.7517547100110824,0.9049243231720315
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,41.684340008,1.0,508.8,0.3999606918238994,0.653933983807349
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,9.561653168,1.0,508.8,0.3999606918238994,0.653933983807349
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.883728383999999,1.443609022556391,333.0,0.5765765765765766,0.9048954065128316
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,50.526869708,0.6666666666666666,480.0,0.4,0.7701716738197424
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.165883972,0.96,333.0,0.5765765765765766,0.8350942614460328
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.439675923999996,0.96,333.0,0.5765765765765766,0.8350942614460328
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,9.731264264,0.8133493205435652,417.0,0.4880095923261391,0.7100040916530278
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.31982694,1.6598694942903753,306.5,0.6639477977161501,0.8350031308703819
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,26.322814728,1.2549019607843137,255.0,0.7529411764705882,1.0620495495495497
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,43.25082948,0.96,333.0,0.5765765765765766,0.8350942614460328
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.280436883999999,1.6551724137931034,289.0,0.6643598615916955,0.9803253462299407
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,32.102692036,1.1098265895953756,289.0,0.6643598615916955,0.9049429657794676
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,36.964187312,0.8133493205435652,417.0,0.4880095923261391,0.7100040916530278
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,54.598914963999995,0.6665574844415328,508.8,0.3999606918238994,0.6536150818313653
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,21.48062478,1.0,480.0,0.4,0.7701656270165628
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,9.694722036,1.2229299363057324,393.0,0.48854961832061067,0.8351507376523413
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,8.374375495999999,1.2549019607843137,255.0,0.7529411764705882,1.0620495495495497
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.6621069,1.4401981599433828,353.3,0.5759977356354373,0.7702202099197366
